,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
184,373737,1868470,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
185,373737,1868470,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
186,373737,1206098,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
187,373737,1206098,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
188,373737,1494742,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
189,373737,1494742,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
190,373737,1971734,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
191,373737,1971734,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
192,373737,1868281,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
193,373737,1868281,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
194,373737,1784758,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
195,373737,1784758,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
196,373737,1560025,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
197,373737,1560025,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
198,373737,1261275,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
199,373737,1261275,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
200,373737,1407249,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
201,373737,1407249,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
202,373737,1869993,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
203,373737,1869993,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
204,373737,1004555,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
205,373737,1004555,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
206,373737,1133250,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
207,373737,1133250,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
208,373737,1425973,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
209,373737,1425973,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
210,373737,1389433,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
211,373737,1389433,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
212,373737,1169506,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
213,373737,1167225,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
214,373737,1167225,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
215,373737,1665382,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
216,373737,1665382,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
217,373737,1581061,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
218,373737,1581061,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
219,373737,1085521,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
220,373737,1085521,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
221,373737,1923853,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
222,373737,1923853,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
223,373737,1809333,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
224,373737,1809333,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
225,373737,1044413,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
226,373737,1044413,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
227,373737,1382497,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
228,373737,1382497,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
229,373737,1373944,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
230,373737,1373944,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
231,373737,1348175,,4,April 1,MCAS,MCAS ELA,ELA,4,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
232,373737,1348175,,4,May 1,MCAS,MCAS Math,Math,4,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
233,373737,1363350,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
234,373737,1363350,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
235,373737,1363350,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
236,373737,1524959,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
237,373737,1524959,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
238,373737,1524959,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
239,373737,1256644,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
240,373737,1256644,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
241,373737,1256644,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
242,373737,1685904,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
243,373737,1685904,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
244,373737,1685904,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
245,373737,1224161,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
246,373737,1224161,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
247,373737,1224161,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
248,373737,1746394,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
249,373737,1746394,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
250,373737,1746394,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,278.0,CPI,Scale,100.0
251,373737,1117119,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
252,373737,1117119,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
253,373737,1117119,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,274.0,CPI,Scale,100.0
254,373737,1405683,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
255,373737,1405683,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
256,373737,1405683,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
257,373737,1807646,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
258,373737,1807646,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
259,373737,1807646,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
260,373737,1667951,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
261,373737,1667951,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
262,373737,1667951,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
263,373737,1334361,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
264,373737,1334361,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
265,373737,1334361,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
266,373737,1163567,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
267,373737,1163567,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
268,373737,1163567,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
269,373737,1588330,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
270,373737,1588330,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
271,373737,1588330,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
272,373737,1707859,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,280.0,CPI,Scale,100.0
273,373737,1707859,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
274,373737,1707859,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
275,373737,1014325,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
276,373737,1014325,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
277,373737,1014325,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
278,373737,1364827,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
279,373737,1364827,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
280,373737,1364827,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
281,373737,1129142,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
282,373737,1129142,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
283,373737,1129142,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
284,373737,1520619,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
285,373737,1520619,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
286,373737,1520619,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
287,373737,1041789,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
288,373737,1041789,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
289,373737,1041789,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
290,373737,1575225,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
291,373737,1575225,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
292,373737,1575225,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
293,373737,1703819,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
294,373737,1703819,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
295,373737,1703819,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
296,373737,1687166,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
297,373737,1687166,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
298,373737,1687166,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
299,373737,1436755,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
300,373737,1436755,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
301,373737,1436755,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
302,373737,1776027,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
303,373737,1776027,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
304,373737,1776027,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
305,373737,1162507,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
306,373737,1162507,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
307,373737,1162507,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
308,373737,1841815,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
309,373737,1841815,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
310,373737,1841815,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,2 - W,Scaled Score,Scale,,CPI,Scale,100.0
311,373737,1221609,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
312,373737,1221609,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
313,373737,1221609,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,274.0,CPI,Scale,100.0
314,373737,1524861,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
315,373737,1524861,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
316,373737,1524861,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
317,373737,1230838,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
318,373737,1230838,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
319,373737,1230838,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
320,373737,1861291,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
321,373737,1861291,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
322,373737,1861291,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
323,373737,1178602,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
324,373737,1178602,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
325,373737,1178602,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
326,373737,1925699,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,276.0,CPI,Scale,100.0
327,373737,1925699,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,280.0,CPI,Scale,100.0
328,373737,1925699,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,274.0,CPI,Scale,100.0
329,373737,1631772,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
330,373737,1631772,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
331,373737,1631772,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
332,373737,1761587,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
333,373737,1761587,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
334,373737,1761587,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
335,373737,1343102,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
336,373737,1343102,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
337,373737,1343102,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
338,373737,1211947,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
339,373737,1211947,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
340,373737,1211947,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
341,373737,1267356,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
342,373737,1267356,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
343,373737,1267356,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
344,373737,1996757,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
345,373737,1996757,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
346,373737,1996757,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
347,373737,1284757,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
348,373737,1284757,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,278.0,CPI,Scale,100.0
349,373737,1284757,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,278.0,CPI,Scale,100.0
350,373737,1990023,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
351,373737,1990023,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
352,373737,1990023,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
353,373737,1706786,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
354,373737,1706786,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
355,373737,1706786,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
356,373737,1840697,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
357,373737,1840697,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
358,373737,1840697,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
359,373737,1824580,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
360,373737,1824580,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
361,373737,1824580,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
362,373737,1208643,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
363,373737,1208643,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
364,373737,1208643,,5,June 1,MCAS,MCAS Science,Science,5,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
365,373737,1865991,,5,April 1,MCAS,MCAS ELA,ELA,5,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
366,373737,1865991,,5,May 1,MCAS,MCAS Math,Math,5,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
